#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
405,act_5_9,classroom,2.4,1,,,,,e,,,,,,jump,
406,act_5_10,classroom,2.4,1,,,,,a,,,,,,wave,
407,act_5_11,classroom,2.4,1,,,,,a,,,,,,lie_down,
408,act_5_12,classroom,2.4,1,,,,,a,,,,,,pick_up,
409,act_5_13,classroom,2.4,1,,,,,a,,,,,,sit_down,
410,act_5_14,classroom,2.4,1,,,,,a,,,,,,stand_up,
411,act_5_15,classroom,2.4,1,,,,,a,,,,,,nothing,
412,act_5_16,classroom,2.4,1,,,,,a,,,,,,walk,
413,act_5_17,classroom,2.4,1,,,,,a,,,,,,rotation,
414,act_5_18,classroom,2.4,1,,,,,a,,,,,,jump,
415,act_5_19,classroom,2.4,1,,,,,b,,,,,,wave,
416,act_5_20,classroom,2.4,1,,,,,b,,,,,,lie_down,
417,act_5_21,classroom,2.4,1,,,,,b,,,,,,pick_up,
418,act_5_22,classroom,2.4,1,,,,,b,,,,,,sit_down,
419,act_5_23,classroom,2.4,1,,,,,b,,,,,,stand_up,
420,act_5_24,classroom,2.4,1,,,,,b,,,,,,nothing,
421,act_5_25,classroom,2.4,1,,,,,b,,,,,,walk,
422,act_5_26,classroom,2.4,1,,,,,b,,,,,,rotation,
423,act_5_27,classroom,2.4,1,,,,,b,,,,,,jump,
424,act_5_28,classroom,2.4,1,,,,,c,,,,,,wave,
425,act_5_29,classroom,2.4,1,,,,,c,,,,,,lie_down,
426,act_5_30,classroom,2.4,1,,,,,c,,,,,,pick_up,
427,act_5_31,classroom,2.4,1,,,,,c,,,,,,sit_down,
428,act_5_32,classroom,2.4,1,,,,,c,,,,,,stand_up,
429,act_5_33,classroom,2.4,1,,,,,c,,,,,,nothing,
430,act_5_34,classroom,2.4,1,,,,,c,,,,,,walk,
431,act_5_35,classroom,2.4,1,,,,,c,,,,,,rotation,
432,act_5_36,classroom,2.4,1,,,,,c,,,,,,jump,
433,act_5_37,classroom,2.4,1,,,,,d,,,,,,wave,
434,act_5_38,classroom,2.4,1,,,,,d,,,,,,lie_down,
435,act_5_39,classroom,2.4,1,,,,,d,,,,,,pick_up,
436,act_5_40,classroom,2.4,1,,,,,d,,,,,,sit_down,
437,act_5_41,classroom,2.4,1,,,,,d,,,,,,stand_up,
438,act_5_42,classroom,2.4,1,,,,,d,,,,,,nothing,
439,act_5_43,classroom,2.4,1,,,,,d,,,,,,walk,
440,act_5_44,classroom,2.4,1,,,,,d,,,,,,rotation,
441,act_5_45,classroom,2.4,1,,,,,d,,,,,,jump,
442,act_5_46,classroom,2.4,1,,,,,e,,,,,,rotation,
443,act_5_47,classroom,2.4,1,,,,,e,,,,,,jump,
444,act_5_48,classroom,2.4,1,,,,,e,,,,,,wave,
445,act_5_49,classroom,2.4,1,,,,,e,,,,,,lie_down,
446,act_5_50,classroom,2.4,1,,,,,e,,,,,,pick_up,
447,act_5_51,classroom,2.4,1,,,,,e,,,,,,sit_down,
448,act_5_52,classroom,2.4,1,,,,,e,,,,,,stand_up,
449,act_5_53,classroom,2.4,1,,,,,e,,,,,,nothing,
450,act_5_54,classroom,2.4,1,,,,,e,,,,,,walk,
451,act_5_55,classroom,2.4,1,,,,,a,,,,,,rotation,
452,act_5_56,classroom,2.4,1,,,,,a,,,,,,jump,
453,act_5_57,classroom,2.4,1,,,,,a,,,,,,wave,
454,act_5_58,classroom,2.4,1,,,,,a,,,,,,lie_down,
455,act_5_59,classroom,2.4,1,,,,,a,,,,,,pick_up,
456,act_5_60,classroom,2.4,1,,,,,a,,,,,,sit_down,
457,act_5_61,classroom,2.4,1,,,,,a,,,,,,stand_up,
458,act_5_62,classroom,2.4,1,,,,,a,,,,,,nothing,
459,act_5_63,classroom,2.4,1,,,,,a,,,,,,walk,
460,act_5_64,classroom,2.4,1,,,,,b,,,,,,walk,
461,act_5_65,classroom,2.4,1,,,,,b,,,,,,rotation,
462,act_5_66,classroom,2.4,1,,,,,b,,,,,,jump,
463,act_5_67,classroom,2.4,1,,,,,b,,,,,,wave,
464,act_5_68,classroom,2.4,1,,,,,b,,,,,,lie_down,
465,act_5_69,classroom,2.4,1,,,,,b,,,,,,pick_up,
466,act_5_70,classroom,2.4,1,,,,,b,,,,,,sit_down,
467,act_5_71,classroom,2.4,1,,,,,b,,,,,,stand_up,
468,act_5_72,classroom,2.4,1,,,,,b,,,,,,nothing,
469,act_5_73,classroom,2.4,1,,,,,c,,,,,,walk,
470,act_5_74,classroom,2.4,1,,,,,c,,,,,,rotation,
471,act_5_75,classroom,2.4,1,,,,,c,,,,,,jump,
472,act_5_76,classroom,2.4,1,,,,,c,,,,,,wave,
473,act_5_77,classroom,2.4,1,,,,,c,,,,,,lie_down,
474,act_5_78,classroom,2.4,1,,,,,c,,,,,,pick_up,
475,act_5_79,classroom,2.4,1,,,,,c,,,,,,sit_down,
476,act_5_80,classroom,2.4,1,,,,,c,,,,,,stand_up,
477,act_5_81,classroom,2.4,1,,,,,c,,,,,,nothing,
478,act_5_82,classroom,2.4,1,,,,,d,,,,,,walk,
479,act_5_83,classroom,2.4,1,,,,,d,,,,,,rotation,
480,act_5_84,classroom,2.4,1,,,,,d,,,,,,jump,
481,act_5_85,classroom,2.4,1,,,,,d,,,,,,wave,
482,act_5_86,classroom,2.4,1,,,,,d,,,,,,lie_down,
483,act_5_87,classroom,2.4,1,,,,,d,,,,,,pick_up,
484,act_5_88,classroom,2.4,1,,,,,d,,,,,,sit_down,
485,act_5_89,classroom,2.4,1,,,,,d,,,,,,stand_up,
486,act_5_90,classroom,2.4,1,,,,,d,,,,,,nothing,
487,act_5_91,classroom,2.4,1,,,,,e,,,,,,nothing,
488,act_5_92,classroom,2.4,1,,,,,e,,,,,,walk,
489,act_5_93,classroom,2.4,1,,,,,e,,,,,,rotation,
490,act_5_94,classroom,2.4,1,,,,,e,,,,,,jump,
491,act_5_95,classroom,2.4,1,,,,,e,,,,,,wave,
492,act_5_96,classroom,2.4,1,,,,,e,,,,,,lie_down,
493,act_5_97,classroom,2.4,1,,,,,e,,,,,,pick_up,
494,act_5_98,classroom,2.4,1,,,,,e,,,,,,sit_down,
495,act_5_99,classroom,2.4,1,,,,,e,,,,,,stand_up,
496,act_6_1,classroom,2.4,1,,,,,,a,,,,,,nothing
497,act_6_2,classroom,2.4,1,,,,,,a,,,,,,walk
498,act_6_3,classroom,2.4,1,,,,,,a,,,,,,rotation
499,act_6_4,classroom,2.4,1,,,,,,a,,,,,,jump
500,act_6_5,classroom,2.4,1,,,,,,a,,,,,,wave
501,act_6_6,classroom,2.4,1,,,,,,a,,,,,,lie_down
502,act_6_7,classroom,2.4,1,,,,,,a,,,,,,pick_up
503,act_6_8,classroom,2.4,1,,,,,,a,,,,,,sit_down
504,act_6_9,classroom,2.4,1,,,,,,a,,,,,,stand_up
505,act_6_10,classroom,2.4,1,,,,,,b,,,,,,nothing
506,act_6_11,classroom,2.4,1,,,,,,b,,,,,,walk
507,act_6_12,classroom,2.4,1,,,,,,b,,,,,,rotation
508,act_6_13,classroom,2.4,1,,,,,,b,,,,,,jump
509,act_6_14,classroom,2.4,1,,,,,,b,,,,,,wave
510,act_6_15,classroom,2.4,1,,,,,,b,,,,,,lie_down
511,act_6_16,classroom,2.4,1,,,,,,b,,,,,,pick_up
512,act_6_17,classroom,2.4,1,,,,,,b,,,,,,sit_down
513,act_6_18,classroom,2.4,1,,,,,,b,,,,,,stand_up
514,act_6_19,classroom,2.4,1,,,,,,c,,,,,,nothing
515,act_6_20,classroom,2.4,1,,,,,,c,,,,,,walk
516,act_6_21,classroom,2.4,1,,,,,,c,,,,,,rotation
517,act_6_22,classroom,2.4,1,,,,,,c,,,,,,jump
518,act_6_23,classroom,2.4,1,,,,,,c,,,,,,wave
519,act_6_24,classroom,2.4,1,,,,,,c,,,,,,lie_down
520,act_6_25,classroom,2.4,1,,,,,,c,,,,,,pick_up
521,act_6_26,classroom,2.4,1,,,,,,c,,,,,,sit_down
522,act_6_27,classroom,2.4,1,,,,,,c,,,,,,stand_up
523,act_6_28,classroom,2.4,1,,,,,,d,,,,,,nothing
524,act_6_29,classroom,2.4,1,,,,,,d,,,,,,walk
525,act_6_30,classroom,2.4,1,,,,,,d,,,,,,rotation
526,act_6_31,classroom,2.4,1,,,,,,d,,,,,,jump
527,act_6_32,classroom,2.4,1,,,,,,d,,,,,,wave
528,act_6_33,classroom,2.4,1,,,,,,d,,,,,,lie_down
529,act_6_34,classroom,2.4,1,,,,,,d,,,,,,pick_up
530,act_6_35,classroom,2.4,1,,,,,,d,,,,,,sit_down
531,act_6_36,classroom,2.4,1,,,,,,d,,,,,,stand_up
532,act_6_37,classroom,2.4,1,,,,,,e,,,,,,nothing
533,act_6_38,classroom,2.4,1,,,,,,e,,,,,,walk
534,act_6_39,classroom,2.4,1,,,,,,e,,,,,,rotation
535,act_6_40,classroom,2.4,1,,,,,,e,,,,,,jump
536,act_6_41,classroom,2.4,1,,,,,,e,,,,,,wave
537,act_6_42,classroom,2.4,1,,,,,,e,,,,,,lie_down
538,act_6_43,classroom,2.4,1,,,,,,e,,,,,,pick_up
539,act_6_44,classroom,2.4,1,,,,,,e,,,,,,sit_down
540,act_6_45,classroom,2.4,1,,,,,,e,,,,,,stand_up
541,act_6_46,classroom,2.4,1,,,,,,a,,,,,,nothing
542,act_6_47,classroom,2.4,1,,,,,,a,,,,,,walk
543,act_6_48,classroom,2.4,1,,,,,,a,,,,,,rotation
544,act_6_49,classroom,2.4,1,,,,,,a,,,,,,jump
545,act_6_50,classroom,2.4,1,,,,,,a,,,,,,wave
546,act_6_51,classroom,2.4,1,,,,,,a,,,,,,lie_down
547,act_6_52,classroom,2.4,1,,,,,,a,,,,,,pick_up
548,act_6_53,classroom,2.4,1,,,,,,a,,,,,,sit_down
549,act_6_54,classroom,2.4,1,,,,,,a,,,,,,stand_up
550,act_6_55,classroom,2.4,1,,,,,,b,,,,,,nothing
551,act_6_56,classroom,2.4,1,,,,,,b,,,,,,walk
552,act_6_57,classroom,2.4,1,,,,,,b,,,,,,rotation
553,act_6_58,classroom,2.4,1,,,,,,b,,,,,,jump
554,act_6_59,classroom,2.4,1,,,,,,b,,,,,,wave
555,act_6_60,classroom,2.4,1,,,,,,b,,,,,,lie_down
556,act_6_61,classroom,2.4,1,,,,,,b,,,,,,pick_up
557,act_6_62,classroom,2.4,1,,,,,,b,,,,,,sit_down
558,act_6_63,classroom,2.4,1,,,,,,b,,,,,,stand_up
559,act_6_64,classroom,2.4,1,,,,,,c,,,,,,nothing
560,act_6_65,classroom,2.4,1,,,,,,c,,,,,,walk
561,act_6_66,classroom,2.4,1,,,,,,c,,,,,,rotation
562,act_6_67,classroom,2.4,1,,,,,,c,,,,,,jump
563,act_6_68,classroom,2.4,1,,,,,,c,,,,,,wave
564,act_6_69,classroom,2.4,1,,,,,,c,,,,,,lie_down
565,act_6_70,classroom,2.4,1,,,,,,c,,,,,,pick_up
566,act_6_71,classroom,2.4,1,,,,,,c,,,,,,sit_down
567,act_6_72,classroom,2.4,1,,,,,,c,,,,,,stand_up
568,act_6_73,classroom,2.4,1,,,,,,d,,,,,,nothing
569,act_6_74,classroom,2.4,1,,,,,,d,,,,,,walk
570,act_6_75,classroom,2.4,1,,,,,,d,,,,,,rotation
571,act_6_76,classroom,2.4,1,,,,,,d,,,,,,jump
572,act_6_77,classroom,2.4,1,,,,,,d,,,,,,wave
573,act_6_78,classroom,2.4,1,,,,,,d,,,,,,lie_down
574,act_6_79,classroom,2.4,1,,,,,,d,,,,,,pick_up
575,act_6_80,classroom,2.4,1,,,,,,d,,,,,,sit_down
576,act_6_81,classroom,2.4,1,,,,,,d,,,,,,stand_up
577,act_6_82,classroom,2.4,1,,,,,,e,,,,,,nothing
578,act_6_83,classroom,2.4,1,,,,,,e,,,,,,walk
579,act_6_84,classroom,2.4,1,,,,,,e,,,,,,rotation
580,act_6_85,classroom,2.4,1,,,,,,e,,,,,,jump
581,act_6_86,classroom,2.4,1,,,,,,e,,,,,,wave
582,act_6_87,classroom,2.4,1,,,,,,e,,,,,,lie_down
583,act_6_88,classroom,2.4,1,,,,,,e,,,,,,pick_up
584,act_6_89,classroom,2.4,1,,,,,,e,,,,,,sit_down
585,act_6_90,classroom,2.4,1,,,,,,e,,,,,,stand_up
586,act_6_91,classroom,2.4,1,,,,,,a,,,,,,nothing
587,act_6_92,classroom,2.4,1,,,,,,a,,,,,,walk
588,act_6_93,classroom,2.4,1,,,,,,a,,,,,,rotation
589,act_6_94,classroom,2.4,1,,,,,,a,,,,,,jump
590,act_6_95,classroom,2.4,1,,,,,,a,,,,,,wave
591,act_6_96,classroom,2.4,1,,,,,,a,,,,,,lie_down
592,act_6_97,classroom,2.4,1,,,,,,a,,,,,,pick_up
593,act_6_98,classroom,2.4,1,,,,,,a,,,,,,sit_down
594,act_6_99,classroom,2.4,1,,,,,,a,,,,,,stand_up
595,act_7_1,classroom,2.4,2,a,b,,,,,nothing,walk,,,,
596,act_7_2,classroom,2.4,2,a,b,,,,,walk,rotation,,,,
597,act_7_3,classroom,2.4,2,a,b,,,,,rotation,jump,,,,
598,act_7_4,classroom,2.4,2,a,b,,,,,jump,wave,,,,
599,act_7_5,classroom,2.4,2,a,b,,,,,wave,lie_down,,,,
600,act_7_6,classroom,2.4,2,a,b,,,,,lie_down,pick_up,,,,
601,act_7_7,classroom,2.4,2,a,b,,,,,pick_up,sit_down,,,,
602,act_7_8,classroom,2.4,2,a,b,,,,,sit_down,stand_up,,,,
603,act_7_9,classroom,2.4,2,a,b,,,,,stand_up,nothing,,,,
604,act_7_10,classroom,2.4,2,b,c,,,,,nothing,walk,,,,
605,act_7_11,classroom,2.4,2,b,c,,,,,walk,rotation,,,,
606,act_7_12,classroom,2.4,2,b,c,,,,,rotation,jump,,,,
607,act_7_13,classroom,2.4,2,b,c,,,,,jump,wave,,,,
608,act_7_14,classroom,2.4,2,b,c,,,,,wave,lie_down,,,,
609,act_7_15,classroom,2.4,2,b,c,,,,,lie_down,pick_up,,,,
610,act_7_16,classroom,2.4,2,b,c,,,,,pick_up,sit_down,,,,
611,act_7_17,classroom,2.4,2,b,c,,,,,sit_down,stand_up,,,,
612,act_7_18,classroom,2.4,2,b,c,,,,,stand_up,nothing,,,,
613,act_7_19,classroom,2.4,2,c,d,,,,,nothing,walk,,,,
614,act_7_20,classroom,2.4,2,c,d,,,,,walk,rotation,,,,
615,act_7_21,classroom,2.4,2,c,d,,,,,rotation,jump,,,,
616,act_7_22,classroom,2.4,2,c,d,,,,,jump,wave,,,,
617,act_7_23,classroom,2.4,2,c,d,,,,,wave,lie_down,,,,
618,act_7_24,classroom,2.4,2,c,d,,,,,lie_down,pick_up,,,,
619,act_7_25,classroom,2.4,2,c,d,,,,,pick_up,sit_down,,,,
620,act_7_26,classroom,2.4,2,c,d,,,,,sit_down,stand_up,,,,
621,act_7_27,classroom,2.4,2,c,d,,,,,stand_up,nothing,,,,
622,act_7_28,classroom,2.4,2,d,e,,,,,nothing,walk,,,,
623,act_7_29,classroom,2.4,2,d,e,,,,,walk,rotation,,,,
624,act_7_30,classroom,2.4,2,d,e,,,,,rotation,jump,,,,
625,act_7_31,classroom,2.4,2,d,e,,,,,jump,wave,,,,
626,act_7_32,classroom,2.4,2,d,e,,,,,wave,lie_down,,,,
627,act_7_33,classroom,2.4,2,d,e,,,,,lie_down,pick_up,,,,
628,act_7_34,classroom,2.4,2,d,e,,,,,pick_up,sit_down,,,,
629,act_7_35,classroom,2.4,2,d,e,,,,,sit_down,stand_up,,,,
630,act_7_36,classroom,2.4,2,d,e,,,,,stand_up,nothing,,,,
631,act_7_37,classroom,2.4,2,e,a,,,,,nothing,walk,,,,
632,act_7_38,classroom,2.4,2,e,a,,,,,walk,rotation,,,,
633,act_7_39,classroom,2.4,2,e,a,,,,,rotation,jump,,,,
634,act_7_40,classroom,2.4,2,e,a,,,,,jump,wave,,,,
635,act_7_41,classroom,2.4,2,e,a,,,,,wave,lie_down,,,,
636,act_7_42,classroom,2.4,2,e,a,,,,,lie_down,pick_up,,,,
637,act_7_43,classroom,2.4,2,e,a,,,,,pick_up,sit_down,,,,
638,act_7_44,classroom,2.4,2,e,a,,,,,sit_down,stand_up,,,,
639,act_7_45,classroom,2.4,2,e,a,,,,,stand_up,nothing,,,,
640,act_7_46,classroom,2.4,2,a,b,,,,,nothing,nothing,,,,
641,act_7_47,classroom,2.4,2,a,b,,,,,walk,walk,,,,
642,act_7_48,classroom,2.4,2,a,b,,,,,rotation,rotation,,,,
643,act_7_49,classroom,2.4,2,a,b,,,,,jump,jump,,,,
644,act_7_50,classroom,2.4,2,a,b,,,,,wave,wave,,,,
645,act_7_51,classroom,2.4,2,a,b,,,,,lie_down,lie_down,,,,
646,act_7_52,classroom,2.4,2,a,b,,,,,pick_up,pick_up,,,,
647,act_7_53,classroom,2.4,2,a,b,,,,,sit_down,sit_down,,,,
648,act_7_54,classroom,2.4,2,a,b,,,,,stand_up,stand_up,,,,
649,act_7_55,classroom,2.4,2,b,c,,,,,nothing,nothing,,,,
650,act_7_56,classroom,2.4,2,b,c,,,,,walk,walk,,,,
651,act_7_57,classroom,2.4,2,b,c,,,,,rotation,rotation,,,,
652,act_7_58,classroom,2.4,2,b,c,,,,,jump,jump,,,,
653,act_7_59,classroom,2.4,2,b,c,,,,,wave,wave,,,,
654,act_7_60,classroom,2.4,2,b,c,,,,,lie_down,lie_down,,,,
655,act_7_61,classroom,2.4,2,b,c,,,,,pick_up,pick_up,,,,
656,act_7_62,classroom,2.4,2,b,c,,,,,sit_down,sit_down,,,,
657,act_7_63,classroom,2.4,2,b,c,,,,,stand_up,stand_up,,,,
658,act_7_64,classroom,2.4,2,c,d,,,,,nothing,nothing,,,,
659,act_7_65,classroom,2.4,2,c,d,,,,,walk,walk,,,,
660,act_7_66,classroom,2.4,2,c,d,,,,,rotation,rotation,,,,
661,act_7_67,classroom,2.4,2,c,d,,,,,jump,jump,,,,
662,act_7_68,classroom,2.4,2,c,d,,,,,wave,wave,,,,
663,act_7_69,classroom,2.4,2,c,d,,,,,lie_down,lie_down,,,,
664,act_7_70,classroom,2.4,2,c,d,,,,,pick_up,pick_up,,,,
665,act_7_71,classroom,2.4,2,c,d,,,,,sit_down,sit_down,,,,
666,act_7_72,classroom,2.4,2,c,d,,,,,stand_up,stand_up,,,,
667,act_7_73,classroom,2.4,2,d,e,,,,,nothing,nothing,,,,
668,act_7_74,classroom,2.4,2,d,e,,,,,walk,walk,,,,
669,act_7_75,classroom,2.4,2,d,e,,,,,rotation,rotation,,,,
670,act_7_76,classroom,2.4,2,d,e,,,,,jump,jump,,,,
671,act_7_77,classroom,2.4,2,d,e,,,,,wave,wave,,,,
672,act_7_78,classroom,2.4,2,d,e,,,,,lie_down,lie_down,,,,
673,act_7_79,classroom,2.4,2,d,e,,,,,pick_up,pick_up,,,,
674,act_7_80,classroom,2.4,2,d,e,,,,,sit_down,sit_down,,,,
675,act_7_81,classroom,2.4,2,d,e,,,,,stand_up,stand_up,,,,
676,act_7_82,classroom,2.4,2,e,a,,,,,nothing,nothing,,,,
677,act_7_83,classroom,2.4,2,e,a,,,,,walk,walk,,,,
678,act_7_84,classroom,2.4,2,e,a,,,,,rotation,rotation,,,,
679,act_7_85,classroom,2.4,2,e,a,,,,,jump,jump,,,,
680,act_7_86,classroom,2.4,2,e,a,,,,,wave,wave,,,,
681,act_7_87,classroom,2.4,2,e,a,,,,,lie_down,lie_down,,,,
682,act_7_88,classroom,2.4,2,e,a,,,,,pick_up,pick_up,,,,
683,act_7_89,classroom,2.4,2,e,a,,,,,sit_down,sit_down,,,,
684,act_7_90,classroom,2.4,2,e,a,,,,,stand_up,stand_up,,,,
685,act_7_91,classroom,2.4,2,a,b,,,,,nothing,nothing,,,,
686,act_7_92,classroom,2.4,2,a,b,,,,,walk,walk,,,,
687,act_7_93,classroom,2.4,2,a,b,,,,,rotation,rotation,,,,
688,act_7_94,classroom,2.4,2,a,b,,,,,jump,jump,,,,
689,act_7_95,classroom,2.4,2,a,b,,,,,wave,wave,,,,
690,act_7_96,classroom,2.4,2,a,b,,,,,lie_down,lie_down,,,,
691,act_7_97,classroom,2.4,2,a,b,,,,,pick_up,pick_up,,,,
692,act_7_98,classroom,2.4,2,a,b,,,,,sit_down,sit_down,,,,
693,act_7_99,classroom,2.4,2,a,b,,,,,stand_up,stand_up,,,,
694,act_8_1,classroom,2.4,2,,,c,d,,,,,rotation,jump,,
695,act_8_2,classroom,2.4,2,,,c,d,,,,,jump,wave,,
696,act_8_3,classroom,2.4,2,,,c,d,,,,,wave,lie_down,,
697,act_8_4,classroom,2.4,2,,,c,d,,,,,lie_down,pick_up,,
698,act_8_5,classroom,2.4,2,,,c,d,,,,,pick_up,sit_down,,
699,act_8_6,classroom,2.4,2,,,c,d,,,,,sit_down,stand_up,,
700,act_8_7,classroom,2.4,2,,,c,d,,,,,stand_up,nothing,,
701,act_8_8,classroom,2.4,2,,,c,d,,,,,nothing,walk,,
702,act_8_9,classroom,2.4,2,,,c,d,,,,,walk,rotation,,
703,act_8_10,classroom,2.4,2,,,d,e,,,,,rotation,jump,,
704,act_8_11,classroom,2.4,2,,,d,e,,,,,jump,wave,,
705,act_8_12,classroom,2.4,2,,,d,e,,,,,wave,lie_down,,
706,act_8_13,classroom,2.4,2,,,d,e,,,,,lie_down,pick_up,,
707,act_8_14,classroom,2.4,2,,,d,e,,,,,pick_up,sit_down,,
708,act_8_15,classroom,2.4,2,,,d,e,,,,,sit_down,stand_up,,
709,act_8_16,classroom,2.4,2,,,d,e,,,,,stand_up,nothing,,
710,act_8_17,classroom,2.4,2,,,d,e,,,,,nothing,walk,,
711,act_8_18,classroom,2.4,2,,,d,e,,,,,walk,rotation,,
712,act_8_19,classroom,2.4,2,,,e,a,,,,,rotation,jump,,
713,act_8_20,classroom,2.4,2,,,e,a,,,,,jump,wave,,
714,act_8_21,classroom,2.4,2,,,e,a,,,,,wave,lie_down,,
715,act_8_22,classroom,2.4,2,,,e,a,,,,,lie_down,pick_up,,
716,act_8_23,classroom,2.4,2,,,e,a,,,,,pick_up,sit_down,,
717,act_8_24,classroom,2.4,2,,,e,a,,,,,sit_down,stand_up,,
718,act_8_25,classroom,2.4,2,,,e,a,,,,,stand_up,nothing,,
719,act_8_26,classroom,2.4,2,,,e,a,,,,,nothing,walk,,
720,act_8_27,classroom,2.4,2,,,e,a,,,,,walk,rotation,,
721,act_8_28,classroom,2.4,2,,,a,b,,,,,rotation,jump,,
722,act_8_29,classroom,2.4,2,,,a,b,,,,,jump,wave,,
723,act_8_30,classroom,2.4,2,,,a,b,,,,,wave,lie_down,,
724,act_8_31,classroom,2.4,2,,,a,b,,,,,lie_down,pick_up,,
725,act_8_32,classroom,2.4,2,,,a,b,,,,,pick_up,sit_down,,
726,act_8_33,classroom,2.4,2,,,a,b,,,,,sit_down,stand_up,,
727,act_8_34,classroom,2.4,2,,,a,b,,,,,stand_up,nothing,,
728,act_8_35,classroom,2.4,2,,,a,b,,,,,nothing,walk,,
729,act_8_36,classroom,2.4,2,,,a,b,,,,,walk,rotation,,
730,act_8_37,classroom,2.4,2,,,b,c,,,,,rotation,jump,,
731,act_8_38,classroom,2.4,2,,,b,c,,,,,jump,wave,,
732,act_8_39,classroom,2.4,2,,,b,c,,,,,wave,lie_down,,
733,act_8_40,classroom,2.4,2,,,b,c,,,,,lie_down,pick_up,,
734,act_8_41,classroom,2.4,2,,,b,c,,,,,pick_up,sit_down,,
735,act_8_42,classroom,2.4,2,,,b,c,,,,,sit_down,stand_up,,
736,act_8_43,classroom,2.4,2,,,b,c,,,,,stand_up,nothing,,
737,act_8_44,classroom,2.4,2,,,b,c,,,,,nothing,walk,,
738,act_8_45,classroom,2.4,2,,,b,c,,,,,walk,rotation,,
739,act_8_46,classroom,2.4,2,,,c,d,,,,,walk,walk,,
740,act_8_47,classroom,2.4,2,,,c,d,,,,,rotation,rotation,,
741,act_8_48,classroom,2.4,2,,,c,d,,,,,jump,jump,,
742,act_8_49,classroom,2.4,2,,,c,d,,,,,wave,wave,,
743,act_8_50,classroom,2.4,2,,,c,d,,,,,lie_down,lie_down,,
744,act_8_51,classroom,2.4,2,,,c,d,,,,,pick_up,pick_up,,
745,act_8_52,classroom,2.4,2,,,c,d,,,,,sit_down,sit_down,,
746,act_8_53,classroom,2.4,2,,,c,d,,,,,stand_up,stand_up,,
747,act_8_54,classroom,2.4,2,,,c,d,,,,,nothing,nothing,,
748,act_8_55,classroom,2.4,2,,,d,e,,,,,walk,walk,,
749,act_8_56,classroom,2.4,2,,,d,e,,,,,rotation,rotation,,
750,act_8_57,classroom,2.4,2,,,d,e,,,,,jump,jump,,
751,act_8_58,classroom,2.4,2,,,d,e,,,,,wave,wave,,
752,act_8_59,classroom,2.4,2,,,d,e,,,,,lie_down,lie_down,,
753,act_8_60,classroom,2.4,2,,,d,e,,,,,pick_up,pick_up,,
754,act_8_61,classroom,2.4,2,,,d,e,,,,,sit_down,sit_down,,
755,act_8_62,classroom,2.4,2,,,d,e,,,,,stand_up,stand_up,,
756,act_8_63,classroom,2.4,2,,,d,e,,,,,nothing,nothing,,
757,act_8_64,classroom,2.4,2,,,e,a,,,,,nothing,walk,,
758,act_8_65,classroom,2.4,2,,,e,a,,,,,walk,rotation,,
759,act_8_66,classroom,2.4,2,,,e,a,,,,,rotation,jump,,
760,act_8_67,classroom,2.4,2,,,e,a,,,,,jump,wave,,
761,act_8_68,classroom,2.4,2,,,e,a,,,,,wave,lie_down,,
762,act_8_69,classroom,2.4,2,,,e,a,,,,,lie_down,pick_up,,
763,act_8_70,classroom,2.4,2,,,e,a,,,,,pick_up,sit_down,,
764,act_8_71,classroom,2.4,2,,,e,a,,,,,sit_down,stand_up,,
765,act_8_72,classroom,2.4,2,,,e,a,,,,,stand_up,nothing,,
766,act_8_73,classroom,2.4,2,,,a,b,,,,,nothing,walk,,
767,act_8_74,classroom,2.4,2,,,a,b,,,,,walk,rotation,,
768,act_8_75,classroom,2.4,2,,,a,b,,,,,rotation,jump,,
769,act_8_76,classroom,2.4,2,,,a,b,,,,,jump,wave,,
770,act_8_77,classroom,2.4,2,,,a,b,,,,,wave,lie_down,,
771,act_8_78,classroom,2.4,2,,,a,b,,,,,lie_down,pick_up,,
772,act_8_79,classroom,2.4,2,,,a,b,,,,,pick_up,sit_down,,
773,act_8_80,classroom,2.4,2,,,a,b,,,,,sit_down,stand_up,,
774,act_8_81,classroom,2.4,2,,,a,b,,,,,stand_up,nothing,,
775,act_8_82,classroom,2.4,2,,,b,c,,,,,nothing,nothing,,
776,act_8_83,classroom,2.4,2,,,b,c,,,,,walk,walk,,
777,act_8_84,classroom,2.4,2,,,b,c,,,,,rotation,rotation,,
778,act_8_85,classroom,2.4,2,,,b,c,,,,,jump,jump,,
779,act_8_86,classroom,2.4,2,,,b,c,,,,,wave,wave,,
780,act_8_87,classroom,2.4,2,,,b,c,,,,,lie_down,lie_down,,
781,act_8_88,classroom,2.4,2,,,b,c,,,,,pick_up,pick_up,,
782,act_8_89,classroom,2.4,2,,,b,c,,,,,sit_down,sit_down,,
783,act_8_90,classroom,2.4,2,,,b,c,,,,,stand_up,stand_up,,
784,act_8_91,classroom,2.4,2,,,c,d,,,,,nothing,nothing,,
785,act_8_92,classroom,2.4,2,,,c,d,,,,,walk,walk,,
786,act_8_93,classroom,2.4,2,,,c,d,,,,,rotation,rotation,,
787,act_8_94,classroom,2.4,2,,,c,d,,,,,jump,jump,,
788,act_8_95,classroom,2.4,2,,,c,d,,,,,wave,wave,,
